timestamp,user_id,ip_address,country,action,status,resource,risk_score,scenario
2024-03-27 18:52:02,user_024,188.210.120.8,España,access,success,api,0,normal
2024-03-28 00:00:00,user_026,17.61.12.113,Nigeria,access,failed,billing,90,unusual_country
2024-03-28 00:05:00,user_026,17.61.12.113,Nigeria,access,success,database,70,unusual_country
2024-03-28 00:10:00,user_026,17.61.12.113,Nigeria,access,success,billing,70,unusual_country
2024-03-28 00:15:00,user_026,17.61.12.113,Nigeria,access,success,database,70,unusual_country
2024-03-28 00:20:00,user_026,17.61.12.113,Nigeria,access,success,billing,70,unusual_country
2024-03-28 00:25:00,user_026,17.61.12.113,Nigeria,access,success,database,70,unusual_country
2024-03-28 09:35:59,user_008,186.9.145.243,Colombia,access,success,dashboard,0,normal
2024-03-28 09:53:29,user_010,173.18.47.197,Colombia,access,success,api,0,normal
2024-03-28 10:07:25,user_006,173.202.51.87,Argentina,access,success,file_storage,0,normal
2024-03-28 11:20:20,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-03-28 11:42:30,user_013,196.149.226.196,Brasil,access,success,file_storage,0,normal
2024-03-28 11:43:40,user_001,151.140.125.58,Argentina,access,success,api,0,normal
2024-03-28 12:28:51,user_007,197.9.52.104,España,access,success,dashboard,0,normal
2024-03-28 12:56:38,user_001,151.140.125.58,Argentina,access,success,api,0,normal
2024-03-28 12:58:11,user_030,171.232.199.201,Colombia,access,success,api,0,normal
2024-03-28 13:49:02,user_012,166.120.207.62,Brasil,access,success,api,0,normal
2024-03-28 13:52:15,user_015,188.78.89.66,Mexico,access,success,api,0,normal
2024-03-28 14:38:47,user_015,188.78.89.66,Mexico,access,success,login,0,normal
2024-03-28 14:58:03,user_018,159.210.112.169,Argentina,access,success,dashboard,0,normal
2024-03-28 15:36:53,user_025,178.250.128.176,Colombia,access,success,login,0,normal
2024-03-28 15:50:13,user_004,176.213.68.100,Colombia,access,success,file_storage,0,normal
2024-03-28 17:49:39,user_004,176.213.68.100,Colombia,access,success,file_storage,0,normal
2024-03-28 18:16:48,user_013,196.149.226.196,Brasil,access,success,file_storage,0,normal
2024-03-28 18:43:34,user_027,159.134.57.185,Argentina,access,success,dashboard,0,normal
2024-03-28 19:05:32,user_002,181.224.41.154,Colombia,access,failed,dashboard,20,normal
2024-03-28 19:53:39,user_018,159.210.112.169,Argentina,access,success,file_storage,0,normal
2024-03-29 08:41:16,user_010,173.18.47.197,Colombia,access,success,login,0,normal
2024-03-29 10:23:28,user_011,164.56.166.59,Mexico,access,success,dashboard,0,normal
2024-03-29 11:26:57,user_007,197.9.52.104,España,access,success,dashboard,0,normal
2024-03-29 11:40:55,user_028,199.228.109.48,Mexico,access,success,file_storage,0,normal
2024-03-29 12:08:06,user_006,173.202.51.87,Argentina,access,success,file_storage,0,normal
2024-03-29 12:28:27,user_028,199.228.109.48,Mexico,access,success,login,0,normal
2024-03-29 14:05:35,user_017,195.118.110.207,Argentina,access,success,api,0,normal
2024-03-29 14:08:48,user_003,158.192.78.42,Colombia,access,success,api,0,normal
2024-03-29 15:09:29,user_026,177.47.173.99,Mexico,access,success,file_storage,0,normal
2024-03-29 15:25:10,user_025,178.250.128.176,Colombia,access,success,file_storage,0,normal
2024-03-29 15:39:38,user_017,195.118.110.207,Argentina,access,success,login,0,normal
2024-03-29 15:42:47,user_025,178.250.128.176,Colombia,access,success,login,0,normal
2024-03-29 15:44:39,user_026,177.47.173.99,Mexico,access,success,dashboard,0,normal
2024-03-29 15:55:45,user_029,183.159.52.198,Argentina,access,success,dashboard,0,normal
2024-03-29 16:00:49,user_015,188.78.89.66,Mexico,access,success,dashboard,0,normal
2024-03-29 17:16:51,user_001,151.140.125.58,Argentina,access,success,login,0,normal
2024-03-29 17:19:40,user_002,181.224.41.154,Colombia,access,success,file_storage,0,normal
2024-03-29 18:00:59,user_024,188.210.120.8,España,access,success,dashboard,0,normal
2024-03-29 18:08:45,user_007,197.9.52.104,España,access,success,dashboard,0,normal
2024-03-29 18:29:30,user_030,171.232.199.201,Colombia,access,success,dashboard,0,normal
2024-03-29 18:53:44,user_005,169.16.230.68,Brasil,access,success,login,0,normal
2024-03-30 00:14:17,user_028,199.228.109.48,Mexico,access,success,admin_panel,40,compromised_account
2024-03-30 01:37:33,user_029,183.159.52.198,Argentina,access,success,admin_panel,40,compromised_account
2024-04-01 08:10:26,user_025,178.250.128.176,Colombia,access,success,file_storage,0,normal
2024-04-01 08:31:08,user_004,176.213.68.100,Colombia,access,success,dashboard,0,normal
2024-04-01 11:04:13,user_017,195.118.110.207,Argentina,access,success,api,0,normal
2024-04-01 11:28:45,user_018,159.210.112.169,Argentina,access,success,api,0,normal
2024-04-01 12:22:43,user_012,166.120.207.62,Brasil,access,success,dashboard,0,normal
2024-04-01 15:34:50,user_005,169.16.230.68,Brasil,access,success,file_storage,0,normal
2024-04-01 16:54:55,user_018,159.210.112.169,Argentina,access,success,dashboard,0,normal
2024-04-02 08:27:05,user_006,173.202.51.87,Argentina,access,success,api,0,normal
2024-04-02 08:51:47,user_015,188.78.89.66,Mexico,access,success,api,0,normal
2024-04-02 09:33:34,user_003,158.192.78.42,Colombia,access,success,login,0,normal
2024-04-02 11:25:06,user_017,195.118.110.207,Argentina,access,success,file_storage,0,normal
2024-04-02 11:29:20,user_018,159.210.112.169,Argentina,access,success,login,0,normal
2024-04-02 11:41:00,user_008,186.9.145.243,Colombia,access,success,dashboard,0,normal
2024-04-02 12:05:23,user_005,169.16.230.68,Brasil,access,success,dashboard,0,normal
2024-04-02 12:15:03,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-04-02 13:12:43,user_028,199.228.109.48,Mexico,access,success,api,0,normal
2024-04-02 13:26:57,user_018,159.210.112.169,Argentina,access,success,api,0,normal
2024-04-02 13:49:17,user_015,188.78.89.66,Mexico,access,success,dashboard,0,normal
2024-04-02 14:09:18,user_010,173.18.47.197,Colombia,access,success,dashboard,0,normal
2024-04-02 14:24:10,user_014,168.225.99.162,Brasil,access,success,file_storage,0,normal
2024-04-02 14:30:13,user_017,195.118.110.207,Argentina,access,success,login,0,normal
2024-04-02 14:30:58,user_007,197.9.52.104,España,access,success,file_storage,0,normal
2024-04-02 14:36:34,user_018,159.210.112.169,Argentina,access,success,login,0,normal
2024-04-02 16:12:10,user_024,188.210.120.8,España,access,success,file_storage,0,normal
2024-04-02 16:35:59,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-04-02 16:56:31,user_004,176.213.68.100,Colombia,access,success,file_storage,0,normal
2024-04-02 17:12:45,user_001,151.140.125.58,Argentina,access,failed,login,20,normal
2024-04-02 17:43:45,user_029,183.159.52.198,Argentina,access,success,file_storage,0,normal
2024-04-02 18:45:43,user_015,188.78.89.66,Mexico,access,success,login,0,normal
2024-04-02 19:12:17,user_006,173.202.51.87,Argentina,access,success,api,0,normal
2024-04-02 19:15:03,user_003,158.192.78.42,Colombia,access,success,login,0,normal
2024-04-02 19:37:33,user_008,186.9.145.243,Colombia,access,success,file_storage,0,normal
2024-04-02 19:49:37,user_016,176.156.118.57,España,access,success,api,0,normal
2024-04-02 19:57:51,user_004,176.213.68.100,Colombia,access,success,login,0,normal
2024-04-03 08:56:38,user_026,177.47.173.99,Mexico,access,success,api,0,normal
2024-04-03 10:05:15,user_016,176.156.118.57,España,access,failed,login,20,normal
2024-04-03 10:12:38,user_003,158.192.78.42,Colombia,access,success,file_storage,0,normal
2024-04-03 10:23:22,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-04-03 10:32:22,user_015,188.78.89.66,Mexico,access,success,login,0,normal
2024-04-03 13:51:47,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-04-03 13:52:08,user_013,196.149.226.196,Brasil,access,success,login,0,normal
2024-04-03 14:16:09,user_008,186.9.145.243,Colombia,access,failed,api,20,normal
2024-04-03 14:28:55,user_017,195.118.110.207,Argentina,access,success,dashboard,0,normal
2024-04-03 14:41:01,user_028,199.228.109.48,Mexico,access,success,dashboard,0,normal
2024-04-03 14:57:11,user_015,188.78.89.66,Mexico,access,success,api,0,normal
2024-04-03 15:09:15,user_011,164.56.166.59,Mexico,access,success,dashboard,0,normal
2024-04-03 16:00:42,user_025,178.250.128.176,Colombia,access,success,file_storage,0,normal
2024-04-03 19:28:07,user_007,197.9.52.104,España,access,success,login,0,normal
2024-04-04 08:18:59,user_018,159.210.112.169,Argentina,access,success,dashboard,0,normal
2024-04-04 08:47:38,user_026,177.47.173.99,Mexico,access,success,file_storage,0,normal
2024-04-04 10:00:43,user_011,164.56.166.59,Mexico,access,success,file_storage,0,normal
2024-04-04 10:13:35,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-04-04 10:16:50,user_010,173.18.47.197,Colombia,access,success,dashboard,0,normal
2024-04-04 10:25:56,user_012,166.120.207.62,Brasil,access,success,file_storage,0,normal
2024-04-04 10:54:20,user_015,188.78.89.66,Mexico,access,success,file_storage,0,normal
2024-04-04 12:10:28,user_001,151.140.125.58,Argentina,access,success,api,0,normal
2024-04-04 12:32:58,user_025,178.250.128.176,Colombia,access,success,login,0,normal
2024-04-04 12:46:20,user_002,181.224.41.154,Colombia,access,success,login,0,normal
2024-04-04 13:01:19,user_017,195.118.110.207,Argentina,access,success,api,0,normal
2024-04-04 13:42:10,user_014,168.225.99.162,Brasil,access,success,file_storage,0,normal
2024-04-04 15:31:20,user_005,169.16.230.68,Brasil,access,success,login,0,normal
2024-04-04 16:12:31,user_012,166.120.207.62,Brasil,access,success,file_storage,0,normal
2024-04-04 17:35:09,user_001,151.140.125.58,Argentina,access,success,file_storage,0,normal
2024-04-04 18:29:45,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-04-04 18:47:44,user_002,181.224.41.154,Colombia,access,success,file_storage,0,normal
2024-04-05 08:21:52,user_006,173.202.51.87,Argentina,access,success,api,0,normal
2024-04-05 09:43:14,user_002,181.224.41.154,Colombia,access,failed,file_storage,20,normal
2024-04-05 10:47:49,user_005,169.16.230.68,Brasil,access,success,api,0,normal
2024-04-05 10:48:46,user_009,168.134.187.117,España,access,success,login,0,normal
2024-04-05 10:54:24,user_009,168.134.187.117,España,access,success,file_storage,0,normal
2024-04-05 11:12:05,user_014,168.225.99.162,Brasil,access,success,login,0,normal
2024-04-05 11:32:18,user_017,195.118.110.207,Argentina,access,success,api,0,normal
2024-04-05 12:40:32,user_013,196.149.226.196,Brasil,access,success,api,0,normal
2024-04-05 15:48:04,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-04-05 16:44:30,user_014,168.225.99.162,Brasil,access,success,file_storage,0,normal
2024-04-05 16:52:47,user_017,195.118.110.207,Argentina,access,success,api,0,normal
2024-04-05 17:21:30,user_025,178.250.128.176,Colombia,access,success,file_storage,0,normal
2024-04-05 17:24:42,user_025,178.250.128.176,Colombia,access,success,login,0,normal
2024-04-05 17:26:52,user_028,199.228.109.48,Mexico,access,success,dashboard,0,normal
2024-04-05 17:30:13,user_026,177.47.173.99,Mexico,access,success,file_storage,0,normal
2024-04-05 17:40:53,user_018,159.210.112.169,Argentina,access,success,login,0,normal
2024-04-05 18:27:12,user_016,176.156.118.57,España,access,success,api,0,normal
2024-04-05 19:06:02,user_007,197.9.52.104,España,access,success,dashboard,0,normal
2024-04-05 19:48:26,user_013,196.149.226.196,Brasil,access,success,api,0,normal
2024-04-07 03:10:49,user_030,171.232.199.201,Colombia,access,success,admin_panel,40,compromised_account
2024-04-08 08:10:54,user_006,173.202.51.87,Argentina,access,success,dashboard,0,normal
2024-04-08 09:21:13,user_010,173.18.47.197,Colombia,access,success,file_storage,0,normal
2024-04-08 10:06:01,user_008,186.9.145.243,Colombia,access,success,dashboard,0,normal
2024-04-08 12:01:51,user_029,183.159.52.198,Argentina,access,success,api,0,normal
2024-04-08 12:16:46,user_002,181.224.41.154,Colombia,access,success,dashboard,0,normal
2024-04-08 12:29:38,user_011,164.56.166.59,Mexico,access,success,api,0,normal
2024-04-08 12:38:13,user_017,195.118.110.207,Argentina,access,success,dashboard,0,normal
2024-04-08 13:11:31,user_003,158.192.78.42,Colombia,access,success,file_storage,0,normal
2024-04-08 13:20:31,user_016,176.156.118.57,España,access,success,file_storage,0,normal
2024-04-08 14:59:04,user_018,159.210.112.169,Argentina,access,success,login,0,normal
2024-04-08 15:46:26,user_006,173.202.51.87,Argentina,access,success,dashboard,0,normal
2024-04-08 16:49:24,user_016,176.156.118.57,España,access,success,file_storage,0,normal
2024-04-08 17:42:11,user_030,171.232.199.201,Colombia,access,success,api,0,normal
2024-04-08 18:03:50,user_028,199.228.109.48,Mexico,access,success,dashboard,0,normal
2024-04-08 19:27:47,user_012,166.120.207.62,Brasil,access,success,api,0,normal
2024-04-09 08:35:17,user_009,168.134.187.117,España,access,success,dashboard,0,normal
2024-04-09 08:37:19,user_018,159.210.112.169,Argentina,access,success,login,0,normal
2024-04-09 09:40:44,user_010,173.18.47.197,Colombia,access,success,api,0,normal
2024-04-09 10:05:48,user_030,171.232.199.201,Colombia,access,success,login,0,normal
2024-04-09 10:38:07,user_010,173.18.47.197,Colombia,access,success,api,0,normal
2024-04-09 11:57:25,user_013,196.149.226.196,Brasil,access,success,api,0,normal
2024-04-09 12:14:15,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-04-09 12:56:10,user_030,171.232.199.201,Colombia,access,success,api,0,normal
2024-04-09 13:36:06,user_011,164.56.166.59,Mexico,access,success,file_storage,0,normal
2024-04-09 13:42:43,user_001,151.140.125.58,Argentina,access,success,file_storage,0,normal
2024-04-09 14:49:21,user_002,181.224.41.154,Colombia,access,success,login,0,normal
2024-04-09 15:23:21,user_030,171.232.199.201,Colombia,access,success,api,0,normal
2024-04-09 17:07:54,user_030,171.232.199.201,Colombia,access,success,dashboard,0,normal
2024-04-09 18:07:34,user_007,197.9.52.104,España,access,success,login,0,normal
2024-04-09 18:57:34,user_004,176.213.68.100,Colombia,access,success,api,0,normal
2024-04-09 19:16:45,user_029,183.159.52.198,Argentina,access,success,api,0,normal
2024-04-10 09:37:36,user_005,169.16.230.68,Brasil,access,success,login,0,normal
2024-04-10 10:44:58,user_010,173.18.47.197,Colombia,access,success,api,0,normal
2024-04-10 11:39:41,user_017,195.118.110.207,Argentina,access,success,file_storage,0,normal
2024-04-10 12:52:42,user_015,188.78.89.66,Mexico,access,success,dashboard,0,normal
2024-04-10 13:07:59,user_004,176.213.68.100,Colombia,access,success,dashboard,0,normal
2024-04-10 13:48:34,user_024,188.210.120.8,España,access,success,login,0,normal
2024-04-10 14:04:33,user_015,188.78.89.66,Mexico,access,success,api,0,normal
2024-04-10 15:49:43,user_004,176.213.68.100,Colombia,access,success,dashboard,0,normal
2024-04-10 15:51:51,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-04-10 16:29:15,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-04-10 17:26:17,user_018,159.210.112.169,Argentina,access,success,api,0,normal
2024-04-10 17:35:53,user_006,173.202.51.87,Argentina,access,success,file_storage,0,normal
2024-04-10 17:47:36,user_009,168.134.187.117,España,access,success,login,0,normal
2024-04-10 18:08:05,user_009,168.134.187.117,España,access,success,file_storage,0,normal
2024-04-10 18:58:16,user_017,195.118.110.207,Argentina,access,success,dashboard,0,normal
2024-04-10 19:47:02,user_029,183.159.52.198,Argentina,access,success,api,0,normal
2024-04-11 08:16:34,user_002,181.224.41.154,Colombia,access,success,login,0,normal
2024-04-11 08:39:17,user_018,159.210.112.169,Argentina,access,success,api,0,normal
2024-04-11 09:06:04,user_008,186.9.145.243,Colombia,access,success,file_storage,0,normal
2024-04-11 09:19:10,user_004,176.213.68.100,Colombia,access,success,dashboard,0,normal
2024-04-11 10:54:10,user_027,159.134.57.185,Argentina,access,success,dashboard,0,normal
2024-04-11 10:58:24,user_029,183.159.52.198,Argentina,access,success,login,0,normal
2024-04-11 12:34:18,user_030,171.232.199.201,Colombia,access,success,api,0,normal
2024-04-11 12:37:31,user_013,196.149.226.196,Brasil,access,success,file_storage,0,normal
2024-04-11 12:52:00,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-04-11 13:18:47,user_004,176.213.68.100,Colombia,access,success,file_storage,0,normal
2024-04-11 13:41:17,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-04-11 13:49:51,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-04-11 13:53:39,user_004,176.213.68.100,Colombia,access,success,file_storage,0,normal
2024-04-11 14:07:14,user_014,168.225.99.162,Brasil,access,success,dashboard,0,normal
2024-04-11 14:44:37,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-04-11 15:01:24,user_005,169.16.230.68,Brasil,access,success,file_storage,0,normal
2024-04-11 15:33:42,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-04-11 15:42:07,user_018,159.210.112.169,Argentina,access,success,login,0,normal
2024-04-11 15:51:03,user_028,199.228.109.48,Mexico,access,success,login,0,normal
2024-04-11 17:03:00,user_002,181.224.41.154,Colombia,access,success,dashboard,0,normal
2024-04-11 18:23:08,user_012,166.120.207.62,Brasil,access,success,login,0,normal
2024-04-11 18:33:53,user_026,177.47.173.99,Mexico,access,success,login,0,normal
2024-04-11 19:19:00,user_015,188.78.89.66,Mexico,access,success,dashboard,0,normal
2024-04-11 19:46:30,user_003,158.192.78.42,Colombia,access,success,file_storage,0,normal
2024-04-12 00:46:47,user_028,199.228.109.48,Mexico,access,success,billing,40,compromised_account
2024-04-12 08:09:09,user_030,171.232.199.201,Colombia,access,success,dashboard,0,normal
2024-04-12 08:10:24,user_001,151.140.125.58,Argentina,access,success,login,0,normal
2024-04-12 08:11:47,user_026,177.47.173.99,Mexico,access,success,api,0,normal
2024-04-12 08:18:07,user_024,188.210.120.8,España,access,success,file_storage,0,normal
2024-04-12 08:36:35,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-04-12 09:09:47,user_002,181.224.41.154,Colombia,access,success,login,0,normal
2024-04-12 09:22:23,user_028,199.228.109.48,Mexico,access,success,api,0,normal
2024-04-12 09:57:16,user_018,159.210.112.169,Argentina,access,success,api,0,normal
2024-04-12 10:53:40,user_030,171.232.199.201,Colombia,access,success,api,0,normal
2024-04-12 11:13:49,user_028,199.228.109.48,Mexico,access,success,file_storage,0,normal
2024-04-12 11:14:22,user_029,183.159.52.198,Argentina,access,success,login,0,normal
2024-04-12 12:00:34,user_026,177.47.173.99,Mexico,access,success,api,0,normal
2024-04-12 12:05:25,user_009,168.134.187.117,España,access,success,file_storage,0,normal
2024-04-12 13:14:08,user_001,151.140.125.58,Argentina,access,success,file_storage,0,normal
2024-04-12 13:43:40,user_005,169.16.230.68,Brasil,access,success,login,0,normal
2024-04-12 13:49:52,user_029,183.159.52.198,Argentina,access,success,dashboard,0,normal
2024-04-12 13:51:35,user_008,186.9.145.243,Colombia,access,success,login,0,normal
2024-04-12 13:57:18,user_025,178.250.128.176,Colombia,access,success,file_storage,0,normal
2024-04-12 15:32:37,user_012,166.120.207.62,Brasil,access,success,file_storage,0,normal
2024-04-12 15:53:15,user_025,178.250.128.176,Colombia,access,success,api,0,normal
2024-04-12 16:05:25,user_002,181.224.41.154,Colombia,access,success,api,0,normal
2024-04-12 16:46:59,user_015,188.78.89.66,Mexico,access,success,file_storage,0,normal
2024-04-12 17:03:14,user_016,176.156.118.57,España,access,success,file_storage,0,normal
2024-04-12 17:41:33,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-04-12 18:47:49,user_029,183.159.52.198,Argentina,access,success,file_storage,0,normal
2024-04-12 18:53:34,user_001,151.140.125.58,Argentina,access,success,api,0,normal
2024-04-14 01:35:35,user_030,171.232.199.201,Colombia,access,success,billing,40,compromised_account
2024-04-15 08:20:47,user_002,181.224.41.154,Colombia,access,success,file_storage,0,normal
2024-04-15 08:35:35,user_007,197.9.52.104,España,access,success,login,0,normal
2024-04-15 08:55:54,user_006,173.202.51.87,Argentina,access,success,dashboard,0,normal
2024-04-15 09:05:03,user_013,196.149.226.196,Brasil,access,success,file_storage,0,normal
2024-04-15 09:22:55,user_008,186.9.145.243,Colombia,access,success,dashboard,0,normal
2024-04-15 09:31:40,user_017,195.118.110.207,Argentina,access,success,login,0,normal
2024-04-15 10:53:40,user_004,176.213.68.100,Colombia,access,success,dashboard,0,normal
2024-04-15 10:54:33,user_029,183.159.52.198,Argentina,access,success,file_storage,0,normal
2024-04-15 11:47:42,user_009,168.134.187.117,España,access,success,dashboard,0,normal
2024-04-15 13:45:30,user_003,158.192.78.42,Colombia,access,success,login,0,normal
2024-04-15 13:55:42,user_002,181.224.41.154,Colombia,access,success,file_storage,0,normal
2024-04-15 13:58:58,user_011,164.56.166.59,Mexico,access,success,dashboard,0,normal
2024-04-15 14:10:07,user_014,168.225.99.162,Brasil,access,success,dashboard,0,normal
2024-04-15 14:17:53,user_030,171.232.199.201,Colombia,access,success,dashboard,0,normal
2024-04-15 14:19:28,user_009,168.134.187.117,España,access,success,api,0,normal
2024-04-15 14:57:29,user_013,196.149.226.196,Brasil,access,success,api,0,normal
2024-04-15 16:07:23,user_014,168.225.99.162,Brasil,access,success,login,0,normal
2024-04-15 16:57:44,user_013,196.149.226.196,Brasil,access,success,file_storage,0,normal
2024-04-15 17:14:35,user_006,173.202.51.87,Argentina,access,success,login,0,normal
2024-04-15 17:43:28,user_005,169.16.230.68,Brasil,access,success,dashboard,0,normal
2024-04-15 17:50:40,user_016,176.156.118.57,España,access,success,api,0,normal
2024-04-16 08:13:53,user_001,151.140.125.58,Argentina,access,success,file_storage,0,normal
2024-04-16 08:25:32,user_003,158.192.78.42,Colombia,access,success,api,0,normal
2024-04-16 08:48:18,user_026,177.47.173.99,Mexico,access,success,file_storage,0,normal
2024-04-16 08:48:25,user_027,159.134.57.185,Argentina,access,success,login,0,normal
2024-04-16 08:55:33,user_013,196.149.226.196,Brasil,access,success,api,0,normal
2024-04-16 08:59:40,user_007,197.9.52.104,España,access,success,login,0,normal
2024-04-16 09:07:53,user_004,176.213.68.100,Colombia,access,success,dashboard,0,normal
2024-04-16 10:00:58,user_016,176.156.118.57,España,access,failed,dashboard,20,normal
2024-04-16 10:42:42,user_003,158.192.78.42,Colombia,access,success,login,0,normal
2024-04-16 10:48:11,user_016,176.156.118.57,España,access,success,file_storage,0,normal
2024-04-16 10:53:37,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-04-16 13:59:50,user_002,181.224.41.154,Colombia,access,success,api,0,normal
2024-04-16 14:47:23,user_015,188.78.89.66,Mexico,access,success,file_storage,0,normal
2024-04-16 15:18:10,user_011,164.56.166.59,Mexico,access,success,file_storage,0,normal
2024-04-16 15:36:19,user_013,196.149.226.196,Brasil,access,success,file_storage,0,normal
2024-04-16 15:57:50,user_010,173.18.47.197,Colombia,access,success,file_storage,0,normal
2024-04-16 17:38:50,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-04-16 17:40:01,user_003,158.192.78.42,Colombia,access,success,file_storage,0,normal
2024-04-16 18:08:17,user_026,177.47.173.99,Mexico,access,success,api,0,normal
2024-04-16 18:41:47,user_012,166.120.207.62,Brasil,access,success,api,0,normal
2024-04-16 18:42:03,user_025,178.250.128.176,Colombia,access,success,login,0,normal
2024-04-16 18:52:18,user_014,168.225.99.162,Brasil,access,success,login,0,normal
2024-04-16 19:53:28,user_004,176.213.68.100,Colombia,access,success,file_storage,0,normal
2024-04-17 03:37:12,user_028,199.228.109.48,Mexico,access,success,admin_panel,40,compromised_account
2024-04-17 08:40:06,user_029,183.159.52.198,Argentina,access,success,api,0,normal
2024-04-17 10:11:59,user_028,199.228.109.48,Mexico,access,success,dashboard,0,normal
2024-04-17 11:14:49,user_017,195.118.110.207,Argentina,access,success,file_storage,0,normal
2024-04-17 11:20:57,user_016,176.156.118.57,España,access,success,login,0,normal
2024-04-17 12:53:05,user_001,151.140.125.58,Argentina,access,failed,file_storage,20,normal
2024-04-17 14:12:40,user_026,177.47.173.99,Mexico,access,success,login,0,normal
2024-04-17 14:24:47,user_006,173.202.51.87,Argentina,access,success,login,0,normal
2024-04-17 14:56:20,user_017,195.118.110.207,Argentina,access,success,file_storage,0,normal
2024-04-17 15:30:34,user_017,195.118.110.207,Argentina,access,success,dashboard,0,normal
2024-04-17 16:47:47,user_001,151.140.125.58,Argentina,access,success,dashboard,0,normal
2024-04-17 17:17:20,user_026,177.47.173.99,Mexico,access,success,api,0,normal
2024-04-17 18:53:16,user_029,183.159.52.198,Argentina,access,success,api,0,normal
2024-04-17 19:29:11,user_015,188.78.89.66,Mexico,access,success,file_storage,0,normal
2024-04-17 19:48:23,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-04-18 08:07:10,user_012,166.120.207.62,Brasil,access,success,dashboard,0,normal
2024-04-18 08:19:27,user_026,177.47.173.99,Mexico,access,success,api,0,normal
2024-04-18 09:27:38,user_003,158.192.78.42,Colombia,access,success,dashboard,0,normal
2024-04-18 09:43:27,user_006,173.202.51.87,Argentina,access,success,dashboard,0,normal
2024-04-18 10:01:18,user_018,159.210.112.169,Argentina,access,success,file_storage,0,normal
2024-04-18 11:18:12,user_017,195.118.110.207,Argentina,access,success,file_storage,0,normal
2024-04-18 12:39:58,user_009,168.134.187.117,España,access,success,login,0,normal
2024-04-18 13:39:11,user_012,166.120.207.62,Brasil,access,success,file_storage,0,normal
2024-04-18 13:49:23,user_015,188.78.89.66,Mexico,access,success,dashboard,0,normal
2024-04-18 14:04:28,user_004,176.213.68.100,Colombia,access,success,file_storage,0,normal
2024-04-18 14:16:58,user_024,188.210.120.8,España,access,success,login,0,normal
2024-04-18 14:36:10,user_014,168.225.99.162,Brasil,access,success,api,0,normal
2024-04-18 15:34:02,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-04-18 16:23:01,user_002,181.224.41.154,Colombia,access,success,api,0,normal
2024-04-18 16:28:02,user_013,196.149.226.196,Brasil,access,success,login,0,normal
2024-04-18 16:47:01,user_024,188.210.120.8,España,access,success,api,0,normal
2024-04-18 16:48:24,user_026,177.47.173.99,Mexico,access,success,login,0,normal
2024-04-18 17:47:17,user_017,195.118.110.207,Argentina,access,success,api,0,normal
2024-04-18 18:15:33,user_008,186.9.145.243,Colombia,access,success,api,0,normal
2024-04-18 18:36:45,user_030,171.232.199.201,Colombia,access,success,api,0,normal
2024-04-18 18:48:25,user_014,168.225.99.162,Brasil,access,success,api,0,normal
2024-04-18 19:08:30,user_005,169.16.230.68,Brasil,access,success,login,0,normal
2024-04-18 19:15:15,user_015,188.78.89.66,Mexico,access,failed,file_storage,20,normal
2024-04-18 19:31:17,user_011,164.56.166.59,Mexico,access,success,api,0,normal
2024-04-19 09:10:50,user_009,168.134.187.117,España,access,success,dashboard,0,normal
2024-04-19 11:44:58,user_005,169.16.230.68,Brasil,access,success,dashboard,0,normal
2024-04-19 11:54:04,user_011,164.56.166.59,Mexico,access,success,file_storage,0,normal
2024-04-19 12:09:01,user_018,159.210.112.169,Argentina,access,success,api,0,normal
2024-04-19 13:22:26,user_011,164.56.166.59,Mexico,access,success,api,0,normal
2024-04-19 13:24:23,user_011,164.56.166.59,Mexico,access,success,login,0,normal
2024-04-19 13:48:19,user_017,195.118.110.207,Argentina,access,success,dashboard,0,normal
2024-04-19 13:50:08,user_005,169.16.230.68,Brasil,access,success,dashboard,0,normal
2024-04-19 14:09:22,user_016,176.156.118.57,España,access,success,api,0,normal
2024-04-19 15:26:26,user_018,159.210.112.169,Argentina,access,failed,file_storage,20,normal
2024-04-19 16:31:03,user_003,158.192.78.42,Colombia,access,success,api,0,normal
2024-04-19 16:48:21,user_017,195.118.110.207,Argentina,access,success,login,0,normal
